StudentID,GPA,Hackathons,Papers,Teacher Assistance,Core Engineering Score,Consistency,Extracurriculars,Internships,Leadership Roles
1153,8.49,4,2,2,70,79,8.73,0,0
1154,8.4,4,1,2,69,69,0.49,1,0
1155,8.09,1,3,0,98,68,1.61,3,1
1156,8.76,0,2,0,83,71,2.75,1,1
1157,5.79,0,2,2,97,92,5.95,3,1
1158,9.4,0,0,1,83,91,3.61,2,0
1159,9.36,3,3,1,92,93,8.44,0,1
1160,5.15,3,4,1,76,78,7.17,1,1
1161,9.13,1,2,1,95,92,1.0,0,1
1162,5.64,0,2,2,94,75,6.25,0,1
1163,6.68,5,1,1,65,82,1.13,2,1
1164,8.72,0,0,1,75,85,2.55,2,0
1165,5.8,4,2,1,87,100,1.78,3,1
1166,9.09,4,2,2,100,96,1.73,2,1
1167,9.16,1,4,0,91,68,6.16,3,1
1168,7.54,5,4,1,85,89,5.64,2,0
1169,5.03,0,1,2,70,72,1.76,2,0
1170,6.44,5,1,2,84,75,9.9,1,1
1171,8.08,1,1,1,90,61,4.22,2,1
1172,9.91,4,4,0,80,90,0.97,1,1
1173,8.16,4,4,0,62,78,1.21,2,1
1174,6.3,3,0,0,71,70,5.84,1,0
1175,8.17,1,3,2,99,73,9.79,0,0
1176,7.7,1,3,1,100,84,5.72,3,0
1177,8.9,0,0,1,84,66,9.49,2,1
1178,5.53,0,3,2,76,74,4.44,1,1
1179,8.81,3,4,1,97,89,4.36,2,0
1180,7.71,2,3,1,95,90,5.0,1,0
1181,9.81,5,4,0,95,83,6.97,1,1
1182,6.71,2,0,1,78,84,3.68,2,0
1183,8.16,2,1,1,61,67,8.64,3,0
1184,9.66,1,0,2,76,89,0.29,1,0
1185,5.51,5,3,2,89,95,4.4,0,0
1186,9.69,1,4,0,69,73,5.11,2,0
1187,8.44,5,3,2,94,88,6.07,0,1
1188,5.34,4,3,0,95,86,2.76,1,1
1189,6.5,1,1,0,92,95,4.27,1,1
1190,8.54,1,3,1,60,93,4.85,2,1
1191,5.34,1,1,0,77,80,6.87,3,0
1192,7.91,3,4,1,63,97,7.74,0,1
1193,6.73,1,4,0,86,70,7.38,3,0
1194,8.1,0,1,2,84,92,3.42,0,0
1195,5.23,0,0,2,87,74,9.99,3,1
1196,9.36,5,4,2,81,71,8.49,2,1
1197,9.87,4,0,0,84,83,2.6,0,1
1198,9.84,3,4,0,76,96,1.95,2,1
1199,8.75,5,4,1,71,70,3.14,3,0
1200,5.65,0,2,1,75,78,4.52,3,0
1201,8.79,3,3,1,96,60,8.51,3,0
1202,5.12,3,3,1,75,76,7.78,2,1
1203,5.11,4,0,0,76,99,8.51,1,1
1204,6.62,3,3,0,90,75,2.72,1,0
1205,7.44,1,0,1,74,85,5.93,0,0
1206,8.85,3,4,0,72,74,2.83,2,1
1207,8.42,4,2,0,99,67,1.09,2,1
1208,7.23,5,2,0,86,89,6.84,2,0
1209,6.37,4,4,0,80,73,1.43,3,0
1210,9.99,4,1,1,61,92,6.68,2,0
1211,7.13,0,1,1,67,66,6.48,1,1
1212,7.26,1,3,0,66,77,8.1,0,0
1213,5.82,0,0,2,69,71,1.4,1,0
1214,8.97,5,2,1,63,61,7.83,2,1
1215,8.47,2,3,1,100,88,9.99,0,0
1216,6.1,5,4,2,95,80,8.51,0,0
1217,5.41,1,2,1,94,66,7.52,2,0
1218,8.4,3,0,2,62,86,6.62,2,1
1219,8.27,4,0,2,77,71,4.22,1,1
1220,6.37,2,1,0,83,79,7.31,1,0
1221,9.75,1,3,1,91,73,7.24,3,1
1222,5.76,0,4,2,93,69,6.31,3,0
1223,7.16,4,2,0,61,100,7.96,3,0
1224,9.72,5,0,1,61,82,4.49,2,1
1225,7.1,0,2,0,69,89,1.21,2,0
1226,8.19,1,4,0,82,90,5.59,3,1
1227,6.99,1,2,2,74,69,2.65,3,1
1228,6.37,5,3,1,71,78,3.84,1,0
1229,9.92,2,1,0,76,78,0.17,3,0
1230,7.05,5,2,2,77,82,3.83,3,1
1231,9.47,3,1,2,73,100,8.09,0,1
1232,6.15,0,4,0,76,91,5.43,3,0
1233,6.07,2,1,0,74,79,0.1,0,1
1234,5.16,4,2,2,71,63,4.7,3,0
1235,8.26,3,2,0,75,92,2.91,0,0
1236,6.84,2,0,0,91,60,4.78,3,1
1237,9.32,0,2,1,82,72,4.05,1,0
1238,7.37,1,1,2,97,62,9.32,2,1
1239,9.84,4,0,0,93,71,0.41,0,0
1240,5.93,5,2,2,93,88,6.84,2,0
1241,9.34,0,2,1,75,90,8.51,1,0
1242,8.88,3,4,2,93,100,9.59,3,0
1243,8.85,3,0,2,99,95,1.78,3,0
1244,9.22,1,4,2,66,61,5.31,1,0
1245,8.81,1,4,1,92,81,0.44,2,1
1246,8.13,4,4,1,63,81,4.99,2,1
1247,5.66,5,3,2,66,100,1.25,2,0
1248,5.16,4,4,2,77,90,8.38,2,1
1249,9.6,1,1,1,63,73,1.14,0,1
1250,8.08,1,2,0,70,88,5.13,2,1
1251,8.98,3,3,1,79,94,5.21,0,1
1252,7.41,1,4,2,70,68,9.72,1,1
1253,5.59,2,2,0,74,91,6.55,3,0
1254,5.63,0,0,0,76,86,2.88,0,0
1255,8.43,1,0,0,93,69,2.41,2,0
1256,7.15,4,2,1,71,84,1.28,3,0
1257,6.0,5,1,1,87,92,7.57,0,0
1258,7.46,5,2,1,94,70,6.91,3,1
1259,5.32,5,2,1,67,96,6.1,1,1
1260,7.91,2,3,2,86,68,0.41,2,0
1261,6.34,4,0,0,81,66,7.63,1,0
1262,8.99,2,0,2,83,66,6.42,3,1
1263,6.55,1,4,1,61,93,9.64,1,0
1264,7.28,0,2,1,90,78,5.87,2,0
1265,5.06,5,2,2,81,79,3.04,0,1
1266,5.36,4,1,0,60,84,3.82,1,0
1267,6.96,5,0,0,73,64,1.76,2,0
1268,7.4,2,1,1,84,88,7.23,3,0
1269,8.0,3,3,1,95,86,7.08,1,0
1270,6.46,1,4,1,95,84,2.01,0,0
1271,8.47,0,1,1,100,96,1.58,1,1
1272,9.3,1,0,0,62,74,0.77,3,0
1273,8.9,3,3,2,64,63,9.12,3,0
1274,5.2,0,2,0,60,73,2.33,3,1
1275,7.4,3,3,2,78,76,3.44,1,0
1276,5.52,1,1,1,92,80,2.81,1,0
1277,6.21,2,0,1,89,75,4.14,1,1
1278,9.93,1,1,2,71,85,7.14,0,1
1279,5.71,1,2,1,69,68,8.71,2,1
1280,7.49,1,2,0,93,61,1.83,1,1
1281,8.09,4,0,1,75,74,6.86,0,1
1282,8.51,3,4,1,99,94,3.53,3,0
1283,7.8,3,3,1,88,83,9.81,1,1
1284,5.05,5,3,1,74,97,2.99,1,1
1285,6.63,3,2,0,70,73,0.07,1,1
1286,7.59,5,1,2,93,96,5.16,0,1
1287,5.44,4,1,1,95,96,1.51,1,0
1288,6.75,2,4,1,89,65,0.44,1,1
1289,5.17,5,1,0,94,77,6.98,2,0
1290,5.39,1,3,0,68,81,7.32,0,0
1291,6.98,2,1,0,77,77,4.61,2,1
1292,5.66,4,4,1,78,61,6.77,2,0
1293,7.84,3,3,2,98,91,5.38,2,0
1294,8.45,5,1,0,63,76,6.3,2,0
1295,9.0,1,3,0,65,60,5.97,3,1
1296,6.0,0,2,0,92,68,6.66,1,1
1297,5.84,0,2,2,91,72,2.0,2,0
1298,5.52,2,2,1,75,95,2.69,0,1
1299,8.18,3,1,1,70,96,4.4,1,1
1300,8.53,0,4,1,81,89,4.46,2,1
1301,5.16,2,3,0,95,90,7.74,2,0
1302,9.68,4,0,1,82,82,3.67,0,1
1303,5.26,2,2,0,85,87,1.63,3,1
1304,7.71,2,2,2,90,69,2.51,0,0
1305,8.55,2,0,2,88,84,2.15,3,1
1306,9.35,1,0,1,64,95,7.32,3,0
1307,8.57,2,1,0,97,85,4.7,3,1
1308,9.01,5,3,0,84,85,7.09,2,1
1309,6.7,2,2,1,93,72,4.16,2,1
1310,9.07,1,4,2,71,76,8.9,3,1
1311,5.4,1,1,2,81,99,9.84,3,0
1312,9.47,4,1,2,68,63,6.7,2,1
1313,7.74,3,4,2,79,82,8.64,3,0
1314,9.09,0,4,2,88,94,5.08,2,0
1315,7.26,0,4,1,88,70,9.35,3,1
1316,8.22,2,0,1,86,71,8.32,2,1
1317,7.63,4,2,1,76,68,9.92,0,1
1318,8.66,2,0,2,64,74,6.23,3,1
1319,5.41,0,2,2,72,96,7.79,3,1
1320,5.3,1,0,1,74,64,5.43,0,1
1321,6.24,3,3,1,74,78,2.59,1,1
1322,5.8,4,2,2,77,70,3.55,3,1
1323,9.36,1,1,0,61,68,8.94,1,1
1324,6.1,3,2,1,82,94,0.56,0,0
1325,9.88,4,2,2,72,86,5.91,3,1
1326,6.68,4,2,2,63,72,3.72,1,1
1327,5.91,0,3,1,84,71,3.87,3,0
1328,8.95,1,0,0,70,68,8.85,3,1
1329,8.29,4,1,2,71,87,8.54,2,1
1330,7.49,5,0,1,72,72,5.99,1,0
1331,7.78,4,0,2,68,79,2.73,2,1
1332,8.6,3,4,2,97,72,4.75,2,0
1333,6.14,0,3,2,65,86,4.08,1,1
1334,9.98,2,4,2,69,85,3.54,1,1
1335,9.87,0,3,0,82,88,1.03,2,1
1336,8.25,2,0,1,74,88,5.43,3,0
1337,6.0,1,0,1,82,81,3.02,3,0
1338,8.4,1,3,1,99,68,6.61,0,0
1339,5.36,4,0,1,96,83,3.19,3,0
1340,5.15,5,0,1,93,78,4.31,1,1
1341,6.29,1,1,0,75,97,0.52,1,0
1342,7.31,4,4,2,100,90,9.93,0,1
1343,9.34,0,4,2,91,98,5.08,1,1
1344,8.64,1,4,1,97,74,0.24,2,1
1345,8.71,0,2,2,99,91,5.41,0,1
1346,7.13,0,1,2,64,88,8.7,0,1
1347,6.73,5,4,2,76,93,7.73,3,0
1348,6.86,1,4,1,81,68,7.01,3,1
1349,9.94,0,1,1,98,94,1.39,2,1
1350,5.2,5,0,0,100,65,6.58,2,0
1351,9.34,5,4,1,77,96,7.66,3,1
1352,7.89,1,0,0,87,73,5.72,3,0
1353,7.19,5,4,1,72,68,8.93,2,1
1354,8.63,1,3,2,60,78,2.77,3,0
1355,7.43,1,2,0,78,82,2.42,0,1
1356,9.37,2,4,0,93,100,8.7,2,1
1357,9.5,0,3,0,63,87,6.25,3,0
1358,7.11,3,1,1,62,75,0.01,1,1
1359,6.38,1,3,0,100,85,3.53,1,1
1360,7.96,0,1,1,69,97,8.58,2,0
1361,9.56,5,4,0,87,99,0.27,1,0
1362,6.05,4,1,1,93,84,0.03,1,1
1363,8.11,1,3,0,98,94,2.81,0,0
1364,8.16,5,2,2,78,64,9.14,2,1
1365,8.67,5,0,2,95,66,9.01,1,0
1366,5.66,5,0,0,62,82,5.19,3,0
1367,8.58,5,2,1,82,84,5.53,2,0
1368,9.55,5,0,1,76,60,3.32,2,1
1369,5.9,1,4,1,66,81,2.44,1,1
1370,6.19,3,4,2,85,63,8.15,1,1
1371,9.86,2,3,2,77,87,1.06,0,0
1372,5.9,5,3,2,65,73,4.87,3,1
1373,9.27,5,1,1,90,92,6.34,0,1
1374,7.46,2,3,1,88,63,1.04,0,0
1375,6.24,1,4,1,68,70,5.2,3,0
1376,9.35,0,3,0,94,98,5.78,1,1
1377,7.23,4,0,0,76,91,7.42,0,1
1378,7.57,4,1,0,71,63,2.35,2,1
1379,6.8,0,1,2,95,60,2.93,0,1
1380,7.96,1,4,2,83,85,5.7,3,1
1381,5.82,4,3,1,69,92,9.83,0,0
1382,6.96,2,0,0,89,76,2.17,0,1
1383,9.85,0,3,1,88,86,9.86,2,1
1384,6.29,3,2,0,98,64,7.14,3,1
1385,8.28,1,3,0,69,66,8.26,2,0
1386,6.63,0,4,1,98,84,0.9,1,0
1387,8.87,4,3,1,87,67,3.0,3,1
1388,5.65,1,1,0,77,93,0.58,0,1
1389,9.85,2,0,0,100,100,3.72,2,1
1390,7.27,1,4,2,76,63,9.81,2,1
1391,6.18,1,2,1,70,71,1.05,3,0
1392,5.37,2,0,1,60,90,5.62,2,1
1393,5.85,5,0,1,76,70,0.06,3,1
1394,7.6,2,1,1,95,96,7.13,1,1
1395,6.69,1,1,0,95,95,1.97,3,0
1396,9.14,2,1,2,68,81,1.3,3,0
1397,7.15,5,4,1,87,60,3.37,1,0
1398,6.24,0,3,0,92,63,7.71,1,0
1399,8.09,2,0,0,62,95,1.07,0,0
1400,8.53,2,3,0,67,67,2.3,2,1
1401,5.84,1,3,0,65,84,0.08,1,0
1402,5.84,0,1,0,65,87,9.68,1,1
1403,5.18,3,3,1,88,97,5.92,2,1
1404,8.68,3,0,1,96,95,7.2,2,1
1405,8.32,4,0,2,71,95,6.51,0,0
1406,7.37,2,2,1,68,100,1.44,0,0
1407,9.22,2,4,0,100,63,5.95,3,0
1408,9.03,0,3,2,78,72,1.31,0,1
1409,7.93,5,4,0,76,97,4.01,1,1
1410,9.34,3,4,0,91,84,5.69,1,0
1411,6.03,4,4,1,94,62,5.59,2,0
1412,5.56,0,4,0,73,91,1.19,0,0
1413,6.35,2,0,1,75,98,0.34,3,1
1414,5.29,3,3,0,80,60,7.98,3,1
1415,7.66,4,2,2,71,70,7.26,3,0
1416,9.68,1,4,0,83,61,0.82,3,1
1417,5.2,3,2,1,93,64,1.27,2,1
1418,5.61,4,0,0,67,81,8.93,0,0
1419,7.26,0,0,1,80,72,7.69,0,1
1420,9.67,1,1,1,67,82,9.96,0,1
1421,6.58,4,4,2,87,90,2.54,0,1
1422,7.54,4,1,1,75,94,4.88,3,0
1423,5.21,2,2,2,69,97,2.36,3,1
1424,5.74,5,3,2,74,100,6.23,2,1
1425,9.93,3,1,0,63,94,1.15,2,0
1426,9.83,2,0,2,85,72,1.27,3,0
1427,5.02,1,4,1,74,66,0.72,1,1
1428,9.76,5,2,1,95,64,6.94,0,1
1429,8.2,4,0,2,91,88,4.94,2,1
1430,9.34,2,3,0,97,67,6.18,3,0
1431,7.27,5,4,2,63,67,8.79,0,0
1432,7.58,3,3,2,100,66,7.4,0,1
1433,7.44,1,3,1,68,78,4.62,3,0
1434,8.33,0,4,0,94,98,9.84,1,0
1435,5.7,2,4,0,87,82,4.56,1,0
1436,5.15,1,3,0,96,95,1.12,2,0
1437,6.54,0,2,0,68,91,9.93,3,0
1438,8.52,2,4,1,61,63,0.23,2,0
1439,6.01,1,0,0,62,89,5.5,1,1
1440,8.37,1,1,0,64,98,3.09,2,1
1441,9.85,5,2,0,69,64,5.04,2,1
1442,5.47,2,4,1,87,62,5.59,1,0
1443,8.36,1,4,1,74,81,2.4,0,1
1444,7.22,4,2,0,73,87,5.57,0,1
1445,9.34,2,1,1,82,81,7.56,1,0
1446,5.89,1,3,2,72,81,2.67,0,1
1447,8.46,5,0,0,75,93,3.83,3,1
1448,9.19,0,4,1,89,88,2.68,0,1
1449,9.72,0,1,0,99,72,8.21,1,1
1450,8.42,4,0,0,67,66,7.25,3,0
1451,7.49,2,2,1,76,69,8.71,2,1
1452,8.09,5,4,2,89,87,1.7,1,0
1453,9.34,1,3,0,76,63,0.74,1,0
1454,7.85,1,2,2,94,91,1.19,0,1
1455,5.15,0,4,1,60,81,1.61,3,0
1456,9.65,5,1,0,83,79,5.33,1,0
1457,8.45,4,0,1,84,79,9.71,3,0
1458,8.38,0,0,1,61,65,3.57,3,0
1459,6.08,0,4,1,84,68,9.59,0,1
1460,8.29,4,2,1,73,87,0.38,1,1
1461,6.97,2,3,0,98,72,9.27,3,0
1462,8.26,1,1,2,92,90,1.81,3,0
1463,5.53,2,4,2,76,98,9.12,2,0
1464,8.29,5,1,0,90,73,0.56,0,0
1465,10.0,3,0,0,69,81,9.48,1,1
1466,5.24,3,3,2,65,96,2.01,3,0
1467,9.89,3,1,2,98,83,3.03,0,1
1468,7.03,4,4,0,84,67,4.91,1,0
1469,9.35,0,3,1,97,74,3.81,3,0
1470,8.91,2,2,0,96,100,6.68,1,0
1471,7.84,1,4,2,89,65,9.75,1,1
1472,8.69,3,1,1,93,82,6.06,0,1
1473,9.39,2,3,2,77,84,7.21,0,1
1474,7.02,3,4,1,83,90,0.88,2,0
1475,6.64,3,3,2,86,88,6.28,2,1
1476,8.34,1,3,1,86,82,4.54,2,0
1477,9.04,5,3,0,98,69,8.86,3,0
1478,8.81,5,1,0,80,68,3.88,2,1
1479,8.99,5,4,1,78,72,6.79,1,0
1480,7.18,4,0,1,98,91,2.28,0,1
1481,9.09,0,0,0,82,100,2.59,1,0
1482,5.6,4,1,0,98,60,3.76,0,0
1483,7.72,2,1,1,74,60,3.04,0,0
1484,5.03,4,3,1,61,96,2.54,1,0
1485,6.62,2,4,0,94,99,0.5,1,0
1486,6.83,2,4,2,79,77,8.37,3,1
1487,6.98,0,2,0,87,95,0.64,0,0
1488,8.48,1,2,1,74,90,8.87,2,0
1489,6.94,0,0,1,75,60,1.25,3,1
1490,7.24,5,2,2,92,95,0.65,2,1
1491,6.19,5,2,0,71,68,5.63,3,0
1492,6.87,4,0,1,98,81,5.02,0,1
1493,6.14,2,0,0,98,87,4.91,1,0
1494,5.37,3,2,1,79,85,5.75,1,1
1495,8.02,3,4,2,88,69,2.87,0,1
1496,8.34,2,2,0,62,62,6.63,1,0
1497,8.1,0,3,0,64,61,5.02,0,1
1498,7.32,1,3,2,61,96,3.35,0,0
1499,6.9,0,3,1,82,90,8.27,0,0
1500,9.32,2,1,1,85,92,7.28,3,0
1501,7.6,2,3,0,85,91,3.94,1,1
1502,7.4,1,4,2,66,71,8.48,3,0
1503,5.13,4,1,0,69,62,9.2,2,1
1504,6.71,4,1,0,64,85,5.37,0,0
1505,6.9,1,3,1,71,73,2.15,1,1
1506,6.99,4,2,1,91,71,9.16,2,1
1507,7.9,3,0,1,90,85,1.89,0,1
1508,7.67,4,2,1,81,75,0.48,2,1
1509,8.04,4,2,1,76,67,3.27,3,0
1510,8.82,4,1,2,79,87,7.27,3,0
1511,9.06,3,1,0,79,66,9.23,1,0
1512,8.59,4,1,2,67,74,6.37,2,0
1513,9.78,5,4,0,93,100,9.52,2,1
1514,5.09,3,4,1,82,95,0.92,3,0
1515,5.98,1,0,2,97,67,0.61,3,1
1516,5.04,0,1,0,87,69,6.04,1,1
1517,8.24,1,3,1,72,74,9.66,0,0
1518,9.49,0,1,1,88,77,5.03,1,0
1519,6.22,1,4,2,67,96,0.52,3,0
1520,9.64,5,1,2,70,100,2.21,1,0
1521,5.3,0,4,2,77,94,2.45,0,0
1522,9.67,0,1,1,84,61,3.38,3,1
1523,6.76,2,3,0,81,81,0.44,0,0
1524,5.51,0,0,0,94,74,9.05,1,0
1525,7.43,0,3,2,88,96,5.16,0,0
1526,6.28,2,4,0,80,98,6.71,3,1
1527,6.42,4,2,1,66,95,0.67,3,0
1528,6.54,4,3,0,71,64,0.54,0,1
1529,9.02,2,1,1,95,74,5.86,1,1
1530,7.7,3,0,2,83,86,8.87,1,1
1531,6.56,0,1,0,91,75,5.28,1,0
1532,8.05,0,1,1,86,95,8.78,1,1
1533,8.58,2,3,2,91,97,8.11,2,1
1534,6.36,2,0,2,91,77,0.76,2,1
1535,7.07,3,2,2,91,94,2.02,0,0
1536,5.61,5,1,2,85,84,6.58,2,1
1537,5.91,4,0,0,70,81,4.44,2,0
1538,8.41,1,2,1,77,90,2.91,2,1
1539,5.91,5,1,0,98,96,4.19,0,1
1540,7.63,4,0,1,64,93,4.45,2,0
1541,8.55,0,3,2,75,82,9.11,1,1
1542,5.53,5,1,0,70,75,1.03,1,1
1543,7.84,2,1,2,94,65,2.8,0,1
1544,6.28,3,0,1,70,74,5.38,0,0
1545,9.81,4,1,2,82,77,6.98,0,0
1546,7.42,3,2,0,93,97,6.31,3,0
1547,9.03,4,1,0,76,72,9.42,2,1
1548,7.75,5,4,1,69,83,7.96,0,1
1549,5.22,0,2,1,77,72,5.57,0,1
1550,8.17,1,0,0,67,60,2.15,0,0
1551,9.76,3,2,0,85,95,4.51,1,0
1552,8.01,3,4,0,62,77,6.93,0,0
1553,9.1,1,4,0,83,92,8.38,1,1
1554,9.42,3,1,1,62,97,9.6,1,0
1555,6.14,3,1,0,97,65,6.05,3,0
1556,6.06,4,3,1,61,76,5.27,0,1
1557,8.05,4,2,0,94,63,0.18,3,0
1558,7.06,1,3,0,76,73,0.72,0,1
1559,9.2,0,4,2,68,89,1.56,2,1
1560,9.5,5,1,2,95,79,0.55,0,0
1561,6.77,5,1,0,81,67,4.01,0,0
1562,6.18,3,1,1,90,61,3.37,0,1
1563,8.9,0,0,0,93,96,6.37,0,0
1564,6.37,1,4,2,83,63,5.36,0,1
1565,9.11,1,1,0,68,69,5.96,0,0
1566,7.12,4,4,2,61,79,4.72,3,0
1567,8.34,3,1,0,80,94,2.78,2,1
1568,5.48,2,2,0,93,69,9.53,3,1
1569,8.12,1,4,1,86,87,0.86,2,0
1570,7.26,3,3,2,96,74,9.39,3,0
1571,7.93,0,0,2,66,95,3.11,3,1
1572,5.84,4,3,2,81,60,5.13,0,0
1573,8.68,5,4,1,63,81,1.09,3,0
1574,9.31,0,1,0,73,86,0.71,2,0
1575,6.08,1,4,1,93,88,4.3,1,1
1576,5.48,1,0,0,82,74,7.42,2,0
1577,5.12,0,4,1,84,69,2.69,3,0
1578,8.21,1,1,1,60,79,5.62,1,0
1579,8.04,3,3,2,74,81,2.79,0,1
1580,7.73,1,2,1,91,68,3.89,1,1
1581,6.16,4,3,0,73,91,9.06,0,0
1582,6.95,3,1,1,100,76,8.56,2,1
1583,7.97,2,1,1,80,78,5.16,1,1
1584,7.48,1,0,0,66,99,2.38,1,0
1585,9.94,1,4,2,95,86,1.93,1,0
1586,5.68,4,4,0,80,96,9.54,0,1
1587,8.48,4,3,0,99,93,2.03,0,0
1588,7.02,5,2,0,71,69,8.08,2,0
1589,7.14,0,2,1,74,89,3.69,2,0
1590,8.59,0,0,1,74,80,9.86,3,0
1591,8.46,0,1,0,76,80,3.68,0,1
1592,9.96,4,0,0,93,93,3.52,2,1
1593,5.64,0,4,2,94,68,6.37,1,0
1594,5.52,0,1,1,98,93,9.62,1,0
1595,8.62,2,0,1,97,71,9.76,1,1
1596,7.89,0,3,1,73,80,7.07,2,0
1597,6.37,1,4,1,64,79,7.55,1,0
1598,5.4,5,2,0,89,65,5.63,1,0
1599,5.43,4,0,0,63,95,7.56,0,1
1600,9.47,3,4,2,74,71,8.6,0,0
1601,5.96,5,4,1,98,100,4.86,2,0
1602,6.62,2,2,1,94,90,6.2,0,0
1603,6.13,4,2,0,69,61,5.37,3,0
1604,6.77,4,2,2,61,75,5.62,2,0
1605,5.35,1,0,0,83,60,8.9,3,1
1606,7.6,5,2,1,87,63,3.56,3,0
1607,5.34,5,3,1,81,60,2.08,2,1
1608,9.0,0,4,2,91,94,4.56,0,1
1609,6.17,1,2,0,90,72,2.08,0,0
1610,7.7,0,4,1,78,90,4.98,2,0
1611,9.4,0,1,1,80,79,9.04,3,0
1612,8.25,4,1,2,62,66,6.17,2,0
1613,7.66,5,2,1,65,99,8.55,2,0
1614,6.62,0,4,1,91,92,1.66,1,0
1615,6.67,2,1,0,61,87,9.01,1,0
1616,8.35,2,2,2,83,79,6.02,3,0
1617,9.97,5,4,2,86,91,0.32,0,0
1618,8.31,2,2,2,68,68,6.33,1,0
1619,7.79,4,4,0,72,93,9.51,1,1
1620,8.65,1,1,2,73,73,0.79,3,0
1621,7.33,3,2,1,70,63,5.82,2,0
1622,5.3,0,1,2,73,88,9.15,1,0
1623,7.81,3,2,1,75,74,0.1,0,1
1624,9.79,1,0,2,69,76,6.31,3,1
1625,5.88,1,1,2,79,78,4.75,1,1
1626,8.45,4,1,0,75,97,3.47,3,0
1627,6.0,2,3,2,93,68,6.28,1,1
1628,7.68,2,1,2,75,86,0.53,1,0
1629,5.48,1,4,0,73,74,7.53,3,0
1630,7.25,4,2,1,87,96,0.04,0,1
1631,8.78,4,0,2,77,87,3.07,0,0
1632,6.74,5,4,2,85,63,5.04,2,1
1633,8.32,0,4,1,97,80,3.77,1,1
1634,8.98,2,4,0,66,93,3.07,2,1
1635,9.64,1,4,2,93,78,8.31,3,0
1636,6.17,5,0,0,66,96,9.35,2,0
1637,7.0,3,3,1,92,63,8.74,3,0
1638,5.76,2,1,1,94,96,5.22,0,0
1639,9.96,0,4,0,98,91,8.84,3,1
1640,9.64,4,1,1,80,71,9.21,3,0
1641,7.7,1,1,1,87,100,4.09,2,1
1642,9.21,2,4,2,91,75,2.83,1,0
1643,7.6,3,3,0,75,73,0.98,2,1
1644,8.12,0,1,2,69,60,4.79,0,1
1645,5.45,0,2,0,82,91,9.46,0,0
1646,8.78,5,1,2,74,80,5.61,0,1
1647,5.64,2,4,1,65,63,6.68,1,0
1648,9.13,3,0,0,92,68,1.13,2,0
1649,8.91,0,1,0,98,81,1.44,3,1
1650,8.54,1,3,0,71,71,4.64,3,0
1651,5.18,0,2,0,95,89,9.51,1,1
1652,6.52,3,2,1,90,89,3.61,0,0
1653,6.32,4,0,1,69,91,8.77,1,1
1654,6.8,4,0,1,93,95,1.2,3,1
1655,5.44,5,1,2,100,66,6.17,0,0
1656,9.68,2,4,1,69,76,6.01,1,0
1657,7.77,3,3,2,70,60,8.6,3,1
1658,6.53,5,2,2,73,73,0.03,3,0
1659,6.98,0,0,1,62,97,1.9,1,1
1660,7.24,0,3,1,92,85,2.2,3,0
1661,8.0,4,4,1,66,86,9.5,2,1
1662,7.58,5,2,2,63,75,1.54,2,0
1663,9.6,4,2,0,98,66,0.37,0,1
1664,7.48,1,4,1,69,91,5.34,2,0
1665,9.96,4,2,2,74,84,5.29,2,0
1666,9.26,1,4,2,75,90,8.44,1,1
1667,6.04,0,2,1,97,75,9.49,0,1
1668,9.65,5,1,2,63,100,5.39,1,1
1669,5.58,1,4,1,63,73,9.3,1,1
1670,9.09,5,3,2,95,84,7.25,2,1
1671,6.9,5,1,0,86,89,2.65,2,1
1672,9.39,1,3,2,81,66,9.28,3,0
1673,9.34,2,2,1,81,71,6.67,3,0
1674,9.03,4,3,0,76,62,4.14,0,1
1675,8.95,1,1,1,93,86,6.8,2,0
1676,6.52,0,4,2,91,78,4.01,3,1
1677,5.4,5,0,0,65,96,1.14,1,0
1678,7.01,3,3,0,92,66,7.19,2,1
1679,5.87,1,0,2,67,75,8.24,0,1
1680,8.47,4,3,0,95,91,7.29,0,0
1681,6.73,5,3,0,64,67,2.29,1,1
1682,9.88,2,4,0,64,72,9.57,3,0
1683,8.2,0,2,1,69,70,0.25,1,0
1684,9.11,2,1,1,99,79,3.33,3,0
1685,5.66,3,1,0,66,77,2.6,2,0
1686,9.31,1,1,2,71,96,0.48,0,0
1687,9.61,5,2,2,89,65,4.06,3,0
1688,7.44,1,0,1,84,79,6.23,1,0
1689,8.03,4,1,2,87,91,8.83,2,0
1690,8.82,1,0,0,72,88,9.9,3,0
1691,5.87,0,2,2,81,63,8.08,2,0
1692,7.51,3,2,1,77,66,4.69,2,1
1693,6.99,2,4,1,86,79,7.24,1,0
1694,5.73,3,1,0,67,93,8.44,1,0
1695,6.84,5,4,1,65,95,4.65,2,1
1696,5.34,1,1,1,70,66,7.85,2,1
1697,5.13,5,2,1,88,92,4.83,3,1
1698,5.68,2,2,2,100,74,3.86,1,1
1699,9.82,5,3,1,64,91,5.26,3,0
1700,7.75,4,3,2,66,81,6.76,0,0
1701,9.83,3,2,1,81,99,7.27,3,0
1702,7.16,2,2,1,63,88,3.57,2,1
1703,6.56,2,0,2,91,84,5.71,0,1
1704,7.53,2,0,2,78,64,9.1,3,0
1705,7.2,0,4,0,92,73,9.76,0,1
1706,5.53,3,3,0,60,94,2.27,1,0
1707,8.2,5,3,2,100,61,1.93,3,1
1708,6.08,2,2,1,100,84,6.77,3,1
1709,8.1,3,2,0,67,75,4.15,1,0
